A*	W	1.00000000	48762
A_titi	BS	1.00000000	33516
KA	A	1.00000000	1073100
W	H	1.00000000	11696
H	A*	1.00000000	11934
s	2	1.00000000	782550
1	Bw	1.00000000	1680
4	s	1.00000000	671160
K	KA	1.00000000	90650
Bw	3	1.00000000	9842
KATR	A*	1.00000000	259740
p	h	1.00000000	2651760
BS	Nscrm	1.00000000	26714
A*	H	1.00000000	7344
A*	Nscrm	1.00000000	37962
Nscrm	s	1.00000000	750120
x	A_titi	1.00000000	19012
3	A*	1.00000000	26676
2	4	0.99469994	84150
A_titi	1	1.00000000	152880
p	2	0.99999858	704850
W	Nscrm	1.00000000	60458
BS	PY	1.00000000	841890
4	A_titi	1.00000000	323204
B	KA	1.00000000	1288700
2	h	1.00000000	1566000
A_titi	W+	1.00000000	103488
Nscrm	A*	1.00000000	26676
2	KATR	1.00000000	10239750
KATR	Nscrm	1.00000000	520220
s	BO	1.00000000	122670
KATR	A_titi	1.00000000	3517220
Nscrm	A_titi	1.00000000	361228
s	C	1.00000000	15510
PY	C	1.00000000	23210
x	A	1.00000000	42924
BO	W	1.00000000	54180
A_titi	K	1.00000000	130536
x	K+	1.00000000	34060
KATR	W	1.00000000	668220
A*	K	1.00000000	35964
A*	K+	1.00000000	459810
Nscrm	p	1.00000000	608076
p	BO	1.00000000	110490
1	A_titi	1.00000000	380240
H	KATR	1.00000000	2321010
W	h	1.00000000	897840
2	A*	1.00000000	52650
H	W+	1.00000000	17952
W	C	1.00000000	4730
KA	2	1.00000000	277500
x	W	1.00000000	3612
KA	KATR	0.99999971	6826500
B	K+	1.00000000	8957780
A	1	1.00000000	229320
1	x	1.00000000	80
h	Bw	1.00000000	6090
1	s	1.00000000	789600
x	A*	1.00000000	1404
C	2	1.00000000	61050
BO	B	0.99987941	8284500
Nscrm	W	1.00000000	68628
K+	A	1.00000000	2811522
W+	x	1.00000000	66
K	W+	1.00000000	39072
W+	s	1.00000000	651420
A	PY	0.99999985	6513570
r	K	1.00000000	984348
4	3	1.00000000	47804
W	A	1.00000000	922866
C	1	1.00000000	17160
BO	K	1.00000000	39960
