s	2	0.89296147	782550
1	Bw	1.00000000	1680
4	s	0.94297783	671160
K	KA	0.66237176	90650
Bw	3	0.99024588	9842
KATR	A*	0.94497574	259740
p	h	0.61620886	2651760
BS	Nscrm	0.84903047	26714
A*	H	0.89501634	7344
A*	Nscrm	0.91473052	37962
Nscrm	s	0.76097691	750120
x	A_titi	0.54192089	19012
3	A*	0.94598141	26676
2	4	0.61349970	84150
A_titi	1	0.92942831	152880
p	2	0.61357878	704850
W	Nscrm	0.78158391	60458
BS	PY	0.95361983	841890
4	A_titi	0.78058130	323204
B	KA	0.75413440	1288700
2	h	0.65582759	1566000
A_titi	W+	0.86191636	103488
Nscrm	A*	0.93552257	26676
2	KATR	0.91661251	10239750
KATR	Nscrm	0.88186536	520220
s	BO	0.70265754	122670
KATR	A_titi	0.90207749	3517220
Nscrm	A_titi	0.79954489	361228
s	C	0.61740812	15510
PY	C	0.82382594	23210
x	A	0.74047153	42924
BO	W	0.70930233	54180
A_titi	K	0.74324324	130536
x	K+	0.82486788	34060
KATR	W	0.75191254	668220
A*	K	0.78698143	35964
A*	K+	0.78674018	459810
Nscrm	p	0.83822417	608076
p	BO	0.83516155	110490
1	A_titi	0.88430728	380240
H	KATR	0.76396956	2321010
W	h	0.58218836	897840
2	A*	0.88964862	52650
H	W+	0.56389260	17952
W	C	0.68562368	4730
KA	2	0.85185586	277500
x	W	0.90586932	3612
KA	KATR	0.75698000	6826500
B	K+	0.77032993	8957780
A	1	0.84453602	229320
1	x	1.00000000	80
h	Bw	0.98390805	6090
1	s	0.93832827	789600
x	A*	0.61467236	1404
C	2	0.90594595	61050
BO	B	0.65026362	8284500
Nscrm	W	0.64784053	68628
K+	A	0.82024149	2811522
W+	x	1.00000000	66
K	W+	0.64695946	39072
W+	s	0.84609929	651420
A	PY	0.74681166	6513570
r	K	0.75700870	984348
4	3	0.79842691	47804
W	A	0.87607843	922866
C	1	0.91410256	17160
BO	K	0.70280280	39960
K	PY	0.89942725	1639470
BO	K+	0.67541006	510900
C	BS	0.58745348	3762
h	KA	0.65248980	355250
r	W+	0.79003286	780384
x	BS	0.46491228	684
s	BS	0.72176600	48222
p	r	0.87056211	69263514
K+	C	0.62470507	14410
K+	BS	0.77668408	44802
A	W	0.82754763	265482
B	A	0.80302076	11289012
H	PY	0.96503113	753270
4	KATR	0.90441683	4642020
2	B	0.80405490	20711250
A	K+	0.74829533	2503410
K	B	0.77273701	10217550
BO	s	0.79737589	592200
A	BS	0.77081593	50274
Bw	r	0.84943555	3817674
h	K	0.74008491	193140
K+	KA	0.69529522	320950
A*	Bw	0.95502646	1134
A*	A	0.76379613	579474
Bw	C	0.68181818	770
h	A_titi	0.75628024	1378370
A_titi	x	0.71428571	196
B	C	0.59141030	57860
BS	A*	0.78639976	13338
A	r	0.90837307	80171154
BS	s	0.80545779	375060
A*	B	0.65318446	7456050
4	K+	0.75132638	579020
4	h	0.65225096	709920
1	4	0.78990642	44880
A	KATR	0.91829734	20069910
A_titi	C	0.56243043	10780
W+	B	0.77920498	9112950
1	BO	0.88778736	34800
BS	1	0.93269231	29640
A_titi	K+	0.72327166	1668940
A*	C	0.65319865	2970
1	Nscrm	0.93234353	56240
K	4	0.86705690	41514
KA	A_titi	0.84685462	475300
PY	1	0.79557966	329160
1	PY	0.90594053	1772400
s	Nscrm	0.78646732	198246
PY	K+	0.77971881	3593330
W	W+	0.58417019	45408
H	h	0.56308880	354960
BO	A	0.84939738	643860
W+	3	0.92394069	46398
Bw	Nscrm	0.95143264	9842
C	KA	0.76089054	26950
W	BO	0.72320235	37410
2	PY	0.74494967	3323250
PY	A*	0.82841847	148122
1	p	0.87399544	640080
x	BO	0.77701149	1740
KA	Bw	0.98857143	2100
Nscrm	1	0.90423414	59280
H	BS	0.76212590	5814
A*	BS	0.69081655	9234
